B19001_001E,B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19001_012E,B19001_013E,B19001_014E,B19001_015E,B19001_016E,B19001_017E,GEO_ID,NAME
803,0,0,15,14,28,30,0,18,17,10,32,188,104,119,154,74,1500000US060670093331,"Block Group 1, Census Tract 93.33, Sacramento County, California"
635,29,0,12,0,0,12,0,42,32,51,81,79,72,79,106,40,1500000US060670093341,"Block Group 1, Census Tract 93.34, Sacramento County, California"
391,0,0,0,0,0,0,15,50,0,31,93,18,31,13,100,40,1500000US060670093342,"Block Group 2, Census Tract 93.34, Sacramento County, California"
602,17,0,0,0,0,43,0,66,11,0,9,123,106,73,107,47,1500000US060670093343,"Block Group 3, Census Tract 93.34, Sacramento County, California"
633,0,19,0,0,0,0,0,11,0,18,0,136,73,163,56,157,1500000US060670093351,"Block Group 1, Census Tract 93.35, Sacramento County, California"
378,46,0,21,20,0,0,39,0,0,6,26,59,49,19,83,10,1500000US060670093352,"Block Group 2, Census Tract 93.35, Sacramento County, California"
610,140,66,0,0,20,63,0,30,0,0,95,41,25,17,60,53,1500000US060670093353,"Block Group 3, Census Tract 93.35, Sacramento County, California"
335,12,6,0,0,10,34,0,26,0,10,24,15,27,26,63,82,1500000US060670093361,"Block Group 1, Census Tract 93.36, Sacramento County, California"
342,0,0,14,0,0,0,0,0,7,6,12,22,11,38,35,197,1500000US060670093362,"Block Group 2, Census Tract 93.36, Sacramento County, California"
643,12,27,11,11,0,0,10,6,0,27,9,66,151,17,99,197,1500000US060670093363,"Block Group 3, Census Tract 93.36, Sacramento County, California"
650,41,13,19,29,21,4,21,10,14,38,30,90,118,33,92,77,1500000US060670094031,"Block Group 1, Census Tract 94.03, Sacramento County, California"
625,43,0,20,0,0,0,0,76,0,25,51,129,168,21,46,46,1500000US060670094041,"Block Group 1, Census Tract 94.04, Sacramento County, California"
579,39,0,66,0,0,0,0,0,17,0,0,72,76,12,206,91,1500000US060670094042,"Block Group 2, Census Tract 94.04, Sacramento County, California"
368,17,12,45,15,0,20,0,0,18,0,16,30,37,13,59,86,1500000US060670094043,"Block Group 3, Census Tract 94.04, Sacramento County, California"
501,27,0,14,11,0,21,0,0,75,80,28,0,48,36,93,68,1500000US060670094044,"Block Group 4, Census Tract 94.04, Sacramento County, California"
368,27,0,0,0,0,6,16,21,0,57,68,10,104,10,29,20,1500000US060670094061,"Block Group 1, Census Tract 94.06, Sacramento County, California"
477,35,5,14,6,5,33,25,8,7,0,47,17,51,46,121,57,1500000US060670094062,"Block Group 2, Census Tract 94.06, Sacramento County, California"
617,37,87,0,11,0,19,9,25,12,23,19,94,67,53,97,64,1500000US060670094081,"Block Group 1, Census Tract 94.08, Sacramento County, California"
547,0,0,42,0,21,41,0,0,20,16,0,17,160,20,115,95,1500000US060670094091,"Block Group 1, Census Tract 94.09, Sacramento County, California"
721,16,12,0,0,0,0,36,79,20,45,21,200,119,78,79,16,1500000US060670094092,"Block Group 2, Census Tract 94.09, Sacramento County, California"
1014,0,0,48,13,27,77,13,0,0,147,92,234,221,53,75,14,1500000US060670094101,"Block Group 1, Census Tract 94.10, Sacramento County, California"
378,0,0,0,0,10,17,0,68,0,0,36,69,74,55,23,26,1500000US060670094102,"Block Group 2, Census Tract 94.10, Sacramento County, California"
786,39,31,15,17,68,45,0,0,147,16,30,169,65,11,56,77,1500000US060670094103,"Block Group 3, Census Tract 94.10, Sacramento County, California"
402,15,0,51,13,23,4,0,42,29,13,40,14,20,27,45,66,1500000US060670095011,"Block Group 1, Census Tract 95.01, Sacramento County, California"
425,8,28,18,29,5,29,37,27,9,35,86,28,35,8,43,0,1500000US060670095012,"Block Group 2, Census Tract 95.01, Sacramento County, California"
655,0,31,0,14,0,0,0,0,17,19,101,110,22,33,116,192,1500000US060670095021,"Block Group 1, Census Tract 95.02, Sacramento County, California"
841,87,13,0,33,34,0,0,16,102,42,113,63,166,26,146,0,1500000US060670095022,"Block Group 2, Census Tract 95.02, Sacramento County, California"
471,0,15,30,0,0,0,0,0,1,54,90,46,102,103,30,0,1500000US060670095023,"Block Group 3, Census Tract 95.02, Sacramento County, California"
549,0,0,72,45,16,0,40,108,0,13,15,80,0,57,103,0,1500000US060670095024,"Block Group 4, Census Tract 95.02, Sacramento County, California"
471,51,53,87,20,65,0,16,0,0,36,19,94,20,10,0,0,1500000US060670095031,"Block Group 1, Census Tract 95.03, Sacramento County, California"
388,10,14,50,8,0,0,54,42,0,0,84,28,24,8,40,26,1500000US060670095032,"Block Group 2, Census Tract 95.03, Sacramento County, California"
375,22,8,0,15,39,60,24,31,81,22,14,9,7,0,19,24,1500000US060670095033,"Block Group 3, Census Tract 95.03, Sacramento County, California"
899,42,30,23,31,81,92,47,36,56,94,87,61,87,53,52,27,1500000US060670095041,"Block Group 1, Census Tract 95.04, Sacramento County, California"
240,6,25,0,0,11,9,15,48,17,0,0,75,6,19,9,0,1500000US060670096011,"Block Group 1, Census Tract 96.01, Sacramento County, California"
594,20,38,7,25,41,37,12,61,8,77,40,61,30,69,16,52,1500000US060670096012,"Block Group 2, Census Tract 96.01, Sacramento County, California"
229,0,11,0,4,6,0,26,10,0,42,65,0,10,8,47,0,1500000US060670096013,"Block Group 3, Census Tract 96.01, Sacramento County, California"
731,58,23,13,44,79,31,17,69,6,29,13,96,121,13,102,17,1500000US060670096014,"Block Group 4, Census Tract 96.01, Sacramento County, California"
484,0,0,88,0,34,6,127,25,14,16,32,52,27,7,46,10,1500000US060670096081,"Block Group 1, Census Tract 96.08, Sacramento County, California"
1029,44,0,13,48,52,56,34,13,132,197,34,138,138,16,57,57,1500000US060670096082,"Block Group 2, Census Tract 96.08, Sacramento County, California"
738,96,0,0,0,42,0,50,16,0,41,82,128,120,14,137,12,1500000US060670096083,"Block Group 3, Census Tract 96.08, Sacramento County, California"
683,0,0,8,135,44,0,0,11,50,9,164,115,26,43,0,78,1500000US060670096084,"Block Group 4, Census Tract 96.08, Sacramento County, California"
545,0,8,13,0,4,29,19,57,9,57,57,110,104,20,53,5,1500000US060670096091,"Block Group 1, Census Tract 96.09, Sacramento County, California"
520,18,0,270,0,0,12,0,0,38,47,0,0,50,61,24,0,1500000US060670096092,"Block Group 2, Census Tract 96.09, Sacramento County, California"
659,8,0,0,24,15,12,0,0,40,53,196,98,131,54,28,0,1500000US060670096093,"Block Group 3, Census Tract 96.09, Sacramento County, California"
398,4,21,11,5,12,29,26,0,0,25,9,87,107,30,18,14,1500000US060670096101,"Block Group 1, Census Tract 96.10, Sacramento County, California"
708,16,0,7,0,25,68,36,13,61,22,125,108,117,7,28,75,1500000US060670096102,"Block Group 2, Census Tract 96.10, Sacramento County, California"
592,17,0,20,0,0,7,38,0,36,9,72,137,50,93,16,97,1500000US060670096103,"Block Group 3, Census Tract 96.10, Sacramento County, California"
342,0,0,62,36,13,40,55,17,12,50,10,7,7,0,19,14,1500000US060670096111,"Block Group 1, Census Tract 96.11, Sacramento County, California"
808,45,0,0,0,17,9,0,14,47,100,38,179,221,45,71,22,1500000US060670096112,"Block Group 2, Census Tract 96.11, Sacramento County, California"
289,37,0,0,0,24,11,0,0,39,3,15,31,21,20,37,51,1500000US060670096121,"Block Group 1, Census Tract 96.12, Sacramento County, California"
956,60,7,51,24,82,41,6,6,41,61,142,111,24,200,51,49,1500000US060670096122,"Block Group 2, Census Tract 96.12, Sacramento County, California"
527,36,0,0,8,19,14,0,0,4,14,116,86,117,66,14,33,1500000US060670096123,"Block Group 3, Census Tract 96.12, Sacramento County, California"
945,0,5,0,0,7,28,0,25,0,81,75,116,289,174,66,79,1500000US060670096141,"Block Group 1, Census Tract 96.14, Sacramento County, California"
655,10,7,0,0,0,22,0,10,0,37,145,32,137,165,34,56,1500000US060670096142,"Block Group 2, Census Tract 96.14, Sacramento County, California"
443,23,26,0,32,0,24,0,37,0,46,36,148,12,29,23,7,1500000US060670096143,"Block Group 3, Census Tract 96.14, Sacramento County, California"
579,9,12,0,0,46,0,0,0,0,29,27,45,22,52,214,123,1500000US060670096161,"Block Group 1, Census Tract 96.16, Sacramento County, California"
216,22,0,0,0,0,43,0,0,0,42,19,20,6,19,14,31,1500000US060670096162,"Block Group 2, Census Tract 96.16, Sacramento County, California"
1015,23,0,0,49,0,0,0,0,93,61,163,379,162,18,36,31,1500000US060670096163,"Block Group 3, Census Tract 96.16, Sacramento County, California"
750,50,0,183,12,0,0,37,0,52,19,72,123,32,47,68,55,1500000US060670096164,"Block Group 4, Census Tract 96.16, Sacramento County, California"
387,8,19,8,32,41,30,0,17,4,22,48,59,7,25,52,15,1500000US060670096171,"Block Group 1, Census Tract 96.17, Sacramento County, California"
886,13,0,9,0,21,8,0,15,9,0,74,68,60,195,136,278,1500000US060670096172,"Block Group 2, Census Tract 96.17, Sacramento County, California"
353,0,15,0,12,0,0,0,0,8,35,36,54,29,64,75,25,1500000US060670096181,"Block Group 1, Census Tract 96.18, Sacramento County, California"
655,12,0,0,14,50,8,6,42,0,54,52,136,99,93,22,67,1500000US060670096182,"Block Group 2, Census Tract 96.18, Sacramento County, California"
511,60,7,23,20,13,13,15,0,69,36,12,103,58,19,63,0,1500000US060670096183,"Block Group 3, Census Tract 96.18, Sacramento County, California"
507,0,0,12,0,0,105,19,18,0,14,38,64,51,111,63,12,1500000US060670096221,"Block Group 1, Census Tract 96.22, Sacramento County, California"
298,0,19,0,0,0,0,0,15,21,0,18,33,80,30,30,52,1500000US060670096222,"Block Group 2, Census Tract 96.22, Sacramento County, California"
868,16,0,16,0,0,19,29,21,16,51,12,130,42,131,55,330,1500000US060670096223,"Block Group 3, Census Tract 96.22, Sacramento County, California"
892,14,0,0,18,15,0,22,56,15,31,56,19,121,74,306,145,1500000US060670096224,"Block Group 4, Census Tract 96.22, Sacramento County, California"
135,0,0,0,0,6,0,0,0,0,32,0,52,0,0,45,0,1500000US060670096225,"Block Group 5, Census Tract 96.22, Sacramento County, California"
435,8,0,0,0,0,17,0,0,8,10,52,112,44,93,57,34,1500000US060670096321,"Block Group 1, Census Tract 96.32, Sacramento County, California"
702,8,8,26,15,13,10,70,0,32,35,46,37,155,82,106,59,1500000US060670096322,"Block Group 2, Census Tract 96.32, Sacramento County, California"
498,0,16,0,7,0,22,0,28,9,106,0,35,56,68,92,59,1500000US060670096323,"Block Group 3, Census Tract 96.32, Sacramento County, California"
339,21,0,0,0,0,31,0,0,0,0,30,14,41,27,92,83,1500000US060670096324,"Block Group 4, Census Tract 96.32, Sacramento County, California"
460,17,9,27,13,35,0,0,11,5,59,127,60,42,20,35,0,1500000US060670096331,"Block Group 1, Census Tract 96.33, Sacramento County, California"
601,51,37,0,98,23,36,31,23,53,37,38,98,47,6,19,4,1500000US060670096332,"Block Group 2, Census Tract 96.33, Sacramento County, California"
869,47,80,19,72,81,27,89,81,16,131,68,108,36,0,14,0,1500000US060670096341,"Block Group 1, Census Tract 96.34, Sacramento County, California"
241,9,0,0,21,30,28,23,29,0,49,34,18,0,0,0,0,1500000US060670096342,"Block Group 2, Census Tract 96.34, Sacramento County, California"
393,5,0,30,15,12,0,19,21,20,31,124,32,5,67,12,0,1500000US060670096343,"Block Group 3, Census Tract 96.34, Sacramento County, California"
545,0,0,7,0,0,25,0,25,0,36,44,43,93,104,71,97,1500000US060670096351,"Block Group 1, Census Tract 96.35, Sacramento County, California"
313,25,24,0,17,0,0,0,0,0,0,18,29,17,46,64,73,1500000US060670096352,"Block Group 2, Census Tract 96.35, Sacramento County, California"
905,45,31,0,0,8,21,0,13,21,48,30,88,159,27,180,234,1500000US060670096353,"Block Group 3, Census Tract 96.35, Sacramento County, California"
283,9,28,0,0,0,18,0,0,0,17,13,72,31,26,44,25,1500000US060670096371,"Block Group 1, Census Tract 96.37, Sacramento County, California"
729,28,5,0,0,7,22,0,18,14,0,55,60,147,90,108,175,1500000US060670096372,"Block Group 2, Census Tract 96.37, Sacramento County, California"
611,0,0,31,12,0,24,0,0,16,34,82,50,88,41,118,115,1500000US060670096373,"Block Group 3, Census Tract 96.37, Sacramento County, California"
280,1,0,12,4,0,9,0,0,19,7,45,63,47,40,22,11,1500000US060670096391,"Block Group 1, Census Tract 96.39, Sacramento County, California"
369,40,11,8,12,0,24,25,41,0,30,18,25,47,34,54,0,1500000US060670096392,"Block Group 2, Census Tract 96.39, Sacramento County, California"
517,35,101,66,27,6,15,27,35,2,14,76,6,35,32,17,23,1500000US060670096393,"Block Group 3, Census Tract 96.39, Sacramento County, California"
775,51,247,43,6,0,81,0,13,49,0,73,30,0,152,0,30,1500000US060670096401,"Block Group 1, Census Tract 96.40, Sacramento County, California"
502,0,0,14,0,0,41,44,8,0,0,113,71,41,159,11,0,1500000US060670096402,"Block Group 2, Census Tract 96.40, Sacramento County, California"
335,27,87,0,0,65,17,13,0,15,0,25,18,22,14,16,16,1500000US060670096411,"Block Group 1, Census Tract 96.41, Sacramento County, California"
592,51,48,28,34,15,57,23,43,39,94,107,33,20,0,0,0,1500000US060670096412,"Block Group 2, Census Tract 96.41, Sacramento County, California"
311,72,0,45,0,106,0,0,0,16,0,27,0,42,3,0,0,1500000US060670096413,"Block Group 3, Census Tract 96.41, Sacramento County, California"
634,0,0,56,0,63,79,0,0,47,0,107,114,0,115,53,0,1500000US060670096421,"Block Group 1, Census Tract 96.42, Sacramento County, California"
553,0,0,0,0,0,0,0,7,0,35,0,153,281,41,36,0,1500000US060670096431,"Block Group 1, Census Tract 96.43, Sacramento County, California"
378,0,0,0,0,36,0,0,2,0,19,22,100,126,12,18,43,1500000US060670096432,"Block Group 2, Census Tract 96.43, Sacramento County, California"
971,0,0,78,0,0,25,0,0,16,82,86,191,124,256,81,32,1500000US060670096433,"Block Group 3, Census Tract 96.43, Sacramento County, California"
375,45,0,0,19,0,21,15,0,0,18,90,54,63,20,19,11,1500000US060670096434,"Block Group 4, Census Tract 96.43, Sacramento County, California"
703,0,0,0,47,23,10,15,0,0,0,39,64,270,81,78,76,1500000US060670096441,"Block Group 1, Census Tract 96.44, Sacramento County, California"
731,44,33,41,5,53,30,28,0,0,16,43,48,113,142,87,48,1500000US060670096442,"Block Group 2, Census Tract 96.44, Sacramento County, California"
833,95,0,0,0,0,0,20,0,38,0,70,138,114,21,268,69,1500000US060670096451,"Block Group 1, Census Tract 96.45, Sacramento County, California"
467,19,21,0,0,53,0,0,0,0,0,22,76,97,71,22,86,1500000US060670096452,"Block Group 2, Census Tract 96.45, Sacramento County, California"
200,0,0,0,0,0,0,0,0,0,0,0,39,33,44,30,54,1500000US060670096453,"Block Group 3, Census Tract 96.45, Sacramento County, California"
447,0,0,0,0,0,0,54,0,0,0,0,72,36,78,98,109,1500000US060670096461,"Block Group 1, Census Tract 96.46, Sacramento County, California"
587,0,0,0,9,0,0,0,67,0,28,147,45,108,32,82,69,1500000US060670096462,"Block Group 2, Census Tract 96.46, Sacramento County, California"
567,0,0,8,14,0,14,30,0,32,0,17,137,89,50,144,32,1500000US060670096471,"Block Group 1, Census Tract 96.47, Sacramento County, California"
773,8,15,30,0,0,102,23,0,23,80,208,215,38,24,7,0,1500000US060670096472,"Block Group 2, Census Tract 96.47, Sacramento County, California"
480,68,11,0,0,14,0,0,0,85,56,21,28,30,47,69,51,1500000US060670096473,"Block Group 3, Census Tract 96.47, Sacramento County, California"
898,15,0,27,0,183,0,0,39,32,40,55,106,153,70,137,41,1500000US060670096481,"Block Group 1, Census Tract 96.48, Sacramento County, California"
158,19,0,0,0,0,0,0,0,0,0,42,10,14,25,33,15,1500000US060670096482,"Block Group 2, Census Tract 96.48, Sacramento County, California"
642,72,7,0,15,14,52,29,0,0,14,8,139,70,103,37,82,1500000US060670096491,"Block Group 1, Census Tract 96.49, Sacramento County, California"
223,0,0,0,0,0,0,0,0,0,16,0,24,34,50,69,30,1500000US060670096492,"Block Group 2, Census Tract 96.49, Sacramento County, California"
486,0,16,0,0,0,20,0,15,0,0,28,29,194,117,67,0,1500000US060670096493,"Block Group 3, Census Tract 96.49, Sacramento County, California"
154,0,0,0,0,0,0,0,0,0,0,14,0,14,0,25,101,1500000US060670096501,"Block Group 1, Census Tract 96.50, Sacramento County, California"
246,0,17,0,0,0,0,0,0,0,13,0,23,42,27,66,58,1500000US060670096502,"Block Group 2, Census Tract 96.50, Sacramento County, California"
417,0,0,0,0,0,0,13,0,0,0,12,25,137,101,92,37,1500000US060670096503,"Block Group 3, Census Tract 96.50, Sacramento County, California"
756,21,40,12,24,12,25,15,17,36,79,250,90,41,20,13,61,1500000US060670096511,"Block Group 1, Census Tract 96.51, Sacramento County, California"
1128,19,35,0,19,66,23,20,0,21,0,68,162,81,170,128,316,1500000US060670096512,"Block Group 2, Census Tract 96.51, Sacramento County, California"
80,0,0,0,0,0,0,0,0,0,4,0,0,0,76,0,0,1500000US060670096521,"Block Group 1, Census Tract 96.52, Sacramento County, California"
434,65,17,0,15,34,0,17,49,0,27,0,0,51,0,115,44,1500000US060670096522,"Block Group 2, Census Tract 96.52, Sacramento County, California"
158,0,0,51,0,0,0,0,0,0,0,0,0,37,0,70,0,1500000US060670096531,"Block Group 1, Census Tract 96.53, Sacramento County, California"
282,0,0,0,0,0,15,0,0,0,12,18,56,46,18,88,29,1500000US060670096532,"Block Group 2, Census Tract 96.53, Sacramento County, California"
130,0,0,0,0,0,16,0,0,0,50,20,30,0,0,4,10,1500000US060670096533,"Block Group 3, Census Tract 96.53, Sacramento County, California"
413,35,21,12,14,29,47,15,33,23,0,56,22,69,12,7,18,1500000US060670098001,"Block Group 1, Census Tract 98, Sacramento County, California"
346,84,44,28,19,15,0,19,25,13,25,13,27,6,0,13,15,1500000US060670098002,"Block Group 2, Census Tract 98, Sacramento County, California"
428,25,16,0,0,31,49,0,26,10,114,40,44,19,14,40,0,1500000US060670099001,"Block Group 1, Census Tract 99, Sacramento County, California"
362,0,39,0,10,0,11,0,12,34,27,46,38,34,14,10,87,1500000US060670099002,"Block Group 2, Census Tract 99, Sacramento County, California"
192,0,0,35,0,0,8,17,0,0,35,24,8,11,54,0,0,1500000US060670099003,"Block Group 3, Census Tract 99, Sacramento County, California"
284,0,10,0,23,10,53,12,11,25,45,55,40,0,0,0,0,1500000US060670099004,"Block Group 4, Census Tract 99, Sacramento County, California"
39,0,0,0,0,0,0,0,0,14,0,0,0,0,25,0,0,1500000US060679883001,"Block Group 1, Census Tract 9883, Sacramento County, California"
443,6,0,5,8,0,3,16,17,15,18,25,18,61,45,15,191,1500000US060690001001,"Block Group 1, Census Tract 1, San Benito County, California"
487,0,0,20,18,9,29,20,72,25,6,50,19,51,51,51,66,1500000US060690001002,"Block Group 2, Census Tract 1, San Benito County, California"
230,0,0,0,13,0,4,26,25,32,23,29,3,11,16,19,29,1500000US060690001003,"Block Group 3, Census Tract 1, San Benito County, California"
360,0,0,44,5,27,4,0,7,30,15,10,0,51,64,10,93,1500000US060690001004,"Block Group 4, Census Tract 1, San Benito County, California"
114,0,24,0,0,0,0,0,0,0,0,0,13,0,10,11,56,1500000US060690002001,"Block Group 1, Census Tract 2, San Benito County, California"
